source,text_unit
Falko_L1,9860. [Es]
Falko_L1,9861. [darf]
Falko_L1,9862. [legal]
Falko_L1,9863. []
Falko_L1,9864. [mit]
Falko_L1,9865. [16]
Falko_L1,9866. []
Falko_L1,9867. [schon]
Falko_L1,9868. [getrunken]
Falko_L1,9869. [und]
Falko_L1,9870. [auf]
Falko_L1,9871. [Partys]
Falko_L1,9872. [gegangen]
Falko_L1,9873. [werden]
Falko_L1,9874. [und]
Falko_L1,9875. [man]
Falko_L1,9876. [darf]
Falko_L1,9877. [sich]
Falko_L1,9878. [schon]
Falko_L1,9879. [im]
Falko_L1,9880. [sehr]
Falko_L1,9881. [jungen]
Falko_L1,9882. [Alter]
Falko_L1,9883. [einen]
Falko_L1,9884. [Freund/]
Falko_L1,9885. []
Falko_L1,9886. []
Falko_L1,9887. [Freundin]
Falko_L1,9888. [suchen]
Falko_L1,9889. [.]
Falko_L1,9890. [Hinzu]
Falko_L1,9891. [kommen]
Falko_L1,9892. [viele]
Falko_L1,9893. [neue]
Falko_L1,9894. [Freizeitaktivitäten]
Falko_L1,9895. [wie]
Falko_L1,9896. [Jugendreisen]
Falko_L1,"9897. [,]"
Falko_L1,9898. [Freizeitparks]
Falko_L1,9899. [etc.]
Falko_L1,9900. [Meine]
Falko_L1,9901. [Jugend]
Falko_L1,9902. [ist]
Falko_L1,9903. [außerdem]
Falko_L1,9904. [erst]
Falko_L1,9905. [die]
Falko_L1,9906. [2.]
Falko_L1,9907. [Generation]
Falko_L1,9908. []
Falko_L1,9909. [die]
Falko_L1,9910. [noch]
Falko_L1,9911. [keinen]
Falko_L1,9912. [Krieg]
Falko_L1,9913. [miterleben]
Falko_L1,9914. [musste]
Falko_L1,9915. []
Falko_L1,9916. [was]
Falko_L1,9917. [auf]
Falko_L1,9918. [jeden]
Falko_L1,9919. [Fall]
Falko_L1,9920. [positiv]
Falko_L1,9921. [ist]
Falko_L1,9922. [.]
Falko_L1,9923. [Dank]
Falko_L1,9924. [neuster]
Falko_L1,9925. [Forschungen]
Falko_L1,9926. [ist]
Falko_L1,9927. [mitlerweile]
Falko_L1,9928. [auch]
Falko_L1,9929. [die]
Falko_L1,9930. [Pupertät]
Falko_L1,9931. []
Falko_L1,9932. [anerkannt]
Falko_L1,"9933. [,]"
Falko_L1,9934. [wodurch]
Falko_L1,9935. [grade]
Falko_L1,9936. [in]
Falko_L1,9937. [der]
Falko_L1,9938. [wichtigen]
Falko_L1,9939. [Entwicklungszeit]
Falko_L1,9940. [der]
Falko_L1,9941. [Jugend]
Falko_L1,9942. [mehr]
Falko_L1,9943. [auf]
Falko_L1,9944. [die]
Falko_L1,9945. [Jungerwachsenen]
Falko_L1,9946. [eingegangen]
Falko_L1,9947. [wird]
Falko_L1,9948. []
Falko_L1,9949. [Die]
Falko_L1,9950. [zuvor]
Falko_L1,9951. [genannten]
Falko_L1,9952. [Freiheiten]
Falko_L1,9953. [können]
Falko_L1,9954. [aber]
Falko_L1,9955. [auch]
Falko_L1,9956. [negative]
Falko_L1,9957. [Auswirkungen]
Falko_L1,9958. [auf]
Falko_L1,9959. [die]
Falko_L1,9960. [heutige]
Falko_L1,9961. [Jugend]
Falko_L1,9962. [haben]
Falko_L1,"9963. [,]"
Falko_L1,9964. [womit]
Falko_L1,9965. [ich]
Falko_L1,9966. [zu]
Falko_L1,9967. [den]
Falko_L1,9968. [Contra-Argumenten]
Falko_L1,9969. [komme]
Falko_L1,9970. [.]
Falko_L1,9971. [Die]
Falko_L1,9972. [ganzen]
Falko_L1,9973. [Möglichkeiten]
Falko_L1,9974. [können]
Falko_L1,9975. [zu]
Falko_L1,9976. [einer]
Falko_L1,9977. [Übervorderung]
Falko_L1,9978. [führen]
Falko_L1,9979. [.]
Falko_L1,9980. [Auf]
Falko_L1,9981. [den]
Falko_L1,9982. [Jugendlichen]
Falko_L1,9983. [lasstet]
Falko_L1,9984. [eine]
Falko_L1,9985. [enorme]
Falko_L1,9986. [Last]
Falko_L1,"9987. [,]"
Falko_L1,9988. [da]
Falko_L1,9989. [sie]
Falko_L1,9990. [gezwungen]
Falko_L1,9991. [sind]
Falko_L1,9992. []
Falko_L1,9993. [nicht]
Falko_L1,9994. [nur]
Falko_L1,9995. [irgendwelche]
Falko_L1,"9996. [,]"
Falko_L1,9997. [sondern]
Falko_L1,9998. [auch]
Falko_L1,9999. [die]
Falko_L1,10000. [richtigen]
Falko_L1,10001. [Entscheidungen]
Falko_L1,10002. [zu]
Falko_L1,10003. [treffen]
Falko_L1,10004. [.]
Falko_L1,10005. [Sie]
Falko_L1,10006. [müssen]
Falko_L1,10007. [gut]
Falko_L1,10008. [in]
Falko_L1,10009. [der]
Falko_L1,10010. [Schule]
Falko_L1,10011. []
Falko_L1,10012. [sein]
Falko_L1,10013. []
Falko_L1,10014. [um]
Falko_L1,10015. [später]
Falko_L1,10016. [ein]
Falko_L1,10017. [erfolgreiches]
Falko_L1,10018. [Leben]
Falko_L1,10019. [führen]
Falko_L1,10020. [zu]
Falko_L1,10021. [können]
Falko_L1,10022. [.]
Falko_L1,10023. [Dies]
Falko_L1,10024. [führt]
Falko_L1,10025. [dazu]
Falko_L1,"10026. [,]"
Falko_L1,10027. [dass]
Falko_L1,10028. [heut]
Falko_L1,10029. [zu]
Falko_L1,10030. [Tage]
Falko_L1,10031. [schon]
Falko_L1,10032. [Jugendliche]
Falko_L1,10033. [Burnouts]
Falko_L1,10034. [haben]
Falko_L1,10035. [.]
Falko_L1,10036. [Außerdem]
Falko_L1,10037. [muss]
Falko_L1,10038. [sich]
Falko_L1,10039. [die]
Falko_L1,10040. [heutige]
Falko_L1,10041. [Jugend]
Falko_L1,10042. [mit]
Falko_L1,10043. [Problemen]
Falko_L1,10044. [befassen]
Falko_L1,"10045. [,]"
Falko_L1,10046. [die]
Falko_L1,10047. [bis]
Falko_L1,10048. [vor]
Falko_L1,10049. [ein]
Falko_L1,10050. [paar]
Falko_L1,10051. [Jahrzehnten]
Falko_L1,10052. [noch]
Falko_L1,10053. [nicht]
Falko_L1,10054. [einmal]
Falko_L1,10055. [bekannt]
Falko_L1,10056. [waren]
Falko_L1,10057. [.]
Falko_L1,10058. [Ein]
Falko_L1,10059. [zunennendes]
Falko_L1,10060. []
Falko_L1,10061. [Problem]
Falko_L1,10062. [ist]
Falko_L1,10063. []
Falko_L1,10064. [z.B.]
Falko_L1,10065. [die]
Falko_L1,10066. [Erderwärmung]
Falko_L1,10067. [.]
Falko_L1,10068. [Wenn]
Falko_L1,10069. [ich]
Falko_L1,10070. [die]
Falko_L1,10071. [Pro-]
Falko_L1,10072. [mit]
Falko_L1,10073. [den]
Falko_L1,10074. [Contraargumenten]
Falko_L1,10075. [vergleiche]
Falko_L1,10076. []
Falko_L1,10077. [komme]
Falko_L1,10078. [ich]
Falko_L1,10079. []
Falko_L1,10080. [zu]
Falko_L1,10081. [dem]
Falko_L1,10082. [Entschluss]
Falko_L1,"10083. [,]"
Falko_L1,10084. [dass]
Falko_L1,10085. [die]
Falko_L1,10086. [These]
Falko_L1,10087. [zutreffend]
Falko_L1,10088. [ist]
Falko_L1,10089. [.]
Falko_L1,10090. [Auch]
Falko_L1,10091. [wenn]
Falko_L1,10092. [die]
Falko_L1,10093. [heutige]
Falko_L1,10094. [Jugend]
Falko_L1,10095. [mit]
Falko_L1,10096. [neuen]
Falko_L1,10097. [Problemen]
Falko_L1,10098. [geplagt]
Falko_L1,10099. [ist]
Falko_L1,"10100. [,]"
Falko_L1,10101. [so]
Falko_L1,10102. [überwiegen]
Falko_L1,10103. [denoch]
Falko_L1,10104. [die]
Falko_L1,10105. [Verbesserungen]
Falko_L1,10106. [seid]
Falko_L1,10107. [der]
Falko_L1,10108. [Vergangenheit]
Falko_L1,10109. [.]
Falko_L1,10110. [Es]
Falko_L1,10111. [muss]
Falko_L1,10112. [jedoch]
Falko_L1,10113. [betont]
Falko_L1,10114. [werden]
Falko_L1,"10115. [,]"
Falko_L1,10116. [dass]
Falko_L1,10117. [diese]
Falko_L1,10118. [Argumente]
Falko_L1,10119. [nur]
Falko_L1,10120. [zu]
Falko_L1,10121. [westlichen]
Falko_L1,10122. [Ländern]
Falko_L1,10123. [und]
Falko_L1,10124. [Familien]
Falko_L1,10125. [passen]
Falko_L1,10126. [.]
Falko_L1,10127. [In]
Falko_L1,10128. [den]
Falko_L1,10129. [3.]
Falko_L1,10130. [Weltländern]
Falko_L1,10131. [haben]
Falko_L1,10132. [sich]
Falko_L1,10133. [die]
Falko_L1,10134. [Lebensbedingungen]
Falko_L1,10135. [der]
Falko_L1,10136. [Jugendlichen]
Falko_L1,10137. [nicht]
Falko_L1,10138. [verändert]
Falko_L1,10139. [und]
Falko_L1,10140. [es]
Falko_L1,10141. [geht]
Falko_L1,10142. [ihnen]
Falko_L1,10143. [so]
Falko_L1,10144. [schlecht]
Falko_L1,10145. [wie]
Falko_L1,10146. [früher]
Falko_L1,10147. [.]
Falko_L1,10148. [Auch]
Falko_L1,10149. [in]
Falko_L1,10150. []
Falko_L1,10151. []
Falko_L1,10152. [hat]
Falko_L1,10153. [sich]
Falko_L1,10154. [für]
Falko_L1,10155. [die]
Falko_L1,10156. [Jugend]
Falko_L1,10157. [nur]
Falko_L1,10158. [geringfügig]
Falko_L1,10159. [etwas]
Falko_L1,10160. [verändert]
Falko_L1,10161. [und]
Falko_L1,10162. [dieser]
Falko_L1,10163. [Veränderungen]
Falko_L1,10164. [betrifft]
Falko_L1,10165. [auch]
Falko_L1,10166. [nur]
Falko_L1,10167. [die]
Falko_L1,10168. [männliche]
Falko_L1,10169. [Jugend]
Falko_L1,10170. [.]
Falko_L1,"10171. [""]"
Falko_L1,10172. [Der]
Falko_L1,10173. [heutigen]
Falko_L1,10174. [Jugend]
Falko_L1,10175. [geht]
Falko_L1,10176. [es]
Falko_L1,10177. [besser]
Falko_L1,10178. [als]
Falko_L1,10179. [früheren]
Falko_L1,10180. [Generationen]
Falko_L1,"10181. [""]"
Falko_L1,10182. [.]
Falko_L1,10183. [Die]
Falko_L1,10184. [oben]
Falko_L1,10185. [niedergeschriebene]
Falko_L1,10186. [Aussage]
Falko_L1,10187. [ist]
Falko_L1,10188. [meiner]
Falko_L1,10189. [Meinung/]
Falko_L1,10190. []
Falko_L1,10191. [nach]
Falko_L1,10192. [sehr]
Falko_L1,10193. [platt]
Falko_L1,10194. [und]
Falko_L1,10195. [unüberlegt]
Falko_L1,10196. [.]
Falko_L1,10197. [Auf]
Falko_L1,10198. [der]
Falko_L1,10199. [einen]
Falko_L1,10200. [Seite]
Falko_L1,10201. [haben]
Falko_L1,10202. [wir]
Falko_L1,10203. [es]
Falko_L1,10204. [als]
Falko_L1,10205. [Jugendliche]
Falko_L1,10206. [in]
Falko_L1,10207. [Deutschland]
Falko_L1,10208. [leicht]
Falko_L1,10209. [zu]
Falko_L1,10210. [überleben]
Falko_L1,10211. [.]
Falko_L1,10212. [Wir]
Falko_L1,10213. [werden]
Falko_L1,10214. [nicht]
Falko_L1,10215. [gezwungen]
Falko_L1,10216. [in]
Falko_L1,10217. [Kriege]
Falko_L1,10218. [zu]
Falko_L1,10219. [ziehen]
Falko_L1,"10220. [,]"
Falko_L1,10221. []
Falko_L1,10222. [haben]
Falko_L1,10223. [Sozialversicherungen]
Falko_L1,"10224. [,]"
Falko_L1,10225. [die]
Falko_L1,10226. [dafür]
Falko_L1,10227. [sorgen]
Falko_L1,"10228. [,]"
Falko_L1,10229. [dass]
Falko_L1,10230. [wir]
Falko_L1,10231. [etwas]
Falko_L1,10232. [zu]
Falko_L1,10233. [Essen]
Falko_L1,10234. [und]
Falko_L1,10235. [ein]
Falko_L1,10236. [Dach]
Falko_L1,10237. [über]
Falko_L1,10238. [dem]
Falko_L1,10239. [Kopf]
Falko_L1,10240. [haben]
Falko_L1,10241. [.]
Falko_L1,10242. [Wir]
Falko_L1,10243. [sind]
Falko_L1,10244. [(]
Falko_L1,10245. [einigermaßen]
Falko_L1,10246. [)]
Falko_L1,10247. [frei]
Falko_L1,10248. [unsere]
Falko_L1,10249. [Meinungen]
Falko_L1,10250. [zu]
Falko_L1,10251. [äußern]
Falko_L1,10252. [und]
Falko_L1,10253. [unsere]
Falko_L1,10254. [Leben]
Falko_L1,10255. []
Falko_L1,10256. []
Falko_L1,10257. []
Falko_L1,10258. []
Falko_L1,10259. []
Falko_L1,10260. [dem]
Falko_L1,10261. [entsprechent]
Falko_L1,10262. [zu]
Falko_L1,10263. [gestallten]
Falko_L1,10264. [(]
Falko_L1,10265. [in]
Falko_L1,10266. [z.]
Falko_L1,10267. [B.]
Falko_L1,10268. [Deutschland]
Falko_L1,10269. [heute]
Falko_L1,10270. [)]
Falko_L1,10271. []
Falko_L1,10272. [Auf]
Falko_L1,10273. [der]
Falko_L1,10274. [anderen]
Falko_L1,10275. [Seite]
Falko_L1,10276. [sind]
Falko_L1,10277. [wir]
Falko_L1,10278. [einer]
Falko_L1,10279. [größeren]
Falko_L1,10280. [Konkurenz]
Falko_L1,10281. [auf]
Falko_L1,10282. [dem]
Falko_L1,10283. [Arbeitsmarkt]
Falko_L1,10284. [ausgesetz]
Falko_L1,10285. [als]
Falko_L1,10286. [unsere]
Falko_L1,10287. [Vätergeneration]
Falko_L1,10288. [.]
Falko_L1,10289. [Ein]
Falko_L1,10290. [Abitur]
Falko_L1,10291. [ist]
Falko_L1,10292. [heute]
Falko_L1,10293. [nur]
Falko_L1,10294. [noch]
Falko_L1,10295. [so]
Falko_L1,10296. [viel]
Falko_L1,10297. [Wert]
Falko_L1,10298. [wie]
Falko_L1,10299. [ein]
Falko_L1,10300. [Realschulabschluss]
Falko_L1,10301. [damals]
Falko_L1,10302. [.]
Falko_L1,10303. [Es]
Falko_L1,10304. [werden]
Falko_L1,10305. [immer]
Falko_L1,10306. [mehr]
Falko_L1,10307. [Probleme]
Falko_L1,10308. [festgestellt]
Falko_L1,10309. []
Falko_L1,10310. [die]
Falko_L1,10311. [aus]
Falko_L1,10312. [dem]
Falko_L1,10313. [rücksichtslosen]
Falko_L1,10314. [Verhalten]
Falko_L1,10315. [unserer]
Falko_L1,10316. [Vorfahren]
Falko_L1,10317. [resultierten]
Falko_L1,10318. [und]
Falko_L1,10319. [immernoch]
Falko_L1,10320. []
Falko_L1,10321. [resultieren]
Falko_L1,10322. [.]
Falko_L1,10323. [(]
Falko_L1,10324. [siehe]
Falko_L1,10325. []
Falko_L1,10326. [Aralsee]
Falko_L1,"10327. [,]"
Falko_L1,10328. []
Falko_L1,10329. [Globale]
Falko_L1,10330. [Erderwärmung]
Falko_L1,10331. [...]
Falko_L1,10332. [)]
Falko_L1,10333. []
Falko_L1,10334. [Und]
Falko_L1,10335. [auch]
Falko_L1,10336. [die]
Falko_L1,10337. [Schulden]
Falko_L1,10338. [Deutschlands]
Falko_L1,10339. [steigen]
Falko_L1,10340. [weiterhin]
Falko_L1,10341. [exponentiel]
Falko_L1,10342. [an]
Falko_L1,10343. [.]
Falko_L1,10344. [Was]
Falko_L1,10345. [durchaus]
Falko_L1,10346. [ein]
Falko_L1,10347. [Problem]
Falko_L1,10348. [ist]
Falko_L1,10349. []
Falko_L1,10350. [welches]
Falko_L1,10351. [von]
Falko_L1,10352. [Generation]
Falko_L1,10353. [zu]
Falko_L1,10354. [Generation]
Falko_L1,10355. [weitergegeben]
Falko_L1,10356. [wird]
Falko_L1,10357. [.]
Falko_L1,10358. [So]
Falko_L1,10359. [wie]
Falko_L1,10360. [neue]
Falko_L1,10361. [Probleme]
Falko_L1,10362. [entstehen]
Falko_L1,10363. [und]
Falko_L1,10364. [entdeckt]
Falko_L1,10365. [werden]
Falko_L1,"10366. [,]"
Falko_L1,10367. [werden]
Falko_L1,10368. [andere]
Falko_L1,10369. [auch]
Falko_L1,10370. [bekämpft]
Falko_L1,10371. [und]
Falko_L1,10372. [angegangen]
Falko_L1,10373. [.]
Falko_L1,10374. [Z.]
Falko_L1,10375. [B.]
Falko_L1,10376. [Ist]
Falko_L1,10377. [der]
Falko_L1,10378. [Rassismus]
Falko_L1,10379. [in]
Falko_L1,10380. [Deutschland]
Falko_L1,10381. []
Falko_L1,10382. [heute]
Falko_L1,10383. []
Falko_L1,10384. []
Falko_L1,10385. [nicht]
Falko_L1,10386. [mit]
Falko_L1,10387. [den]
Falko_L1,10388. [von]
Falko_L1,10389. []
Falko_L1,10390. [70]
Falko_L1,10391. [Jahren]
Falko_L1,10392. [zu]
Falko_L1,10393. [vergleichen]
Falko_L1,10394. [.]
Falko_L1,10395. [Und]
Falko_L1,10396. [auch]
Falko_L1,10397. [die]
Falko_L1,10398. [Emanzipation]
Falko_L1,10399. [bahnt]
Falko_L1,10400. [sich]
Falko_L1,10401. [ihren]
Falko_L1,10402. [Weg]
Falko_L1,10403. [durch]
Falko_L1,10404. [Generationen]
Falko_L1,10405. [und]
Falko_L1,10406. [Ländergrenzen]
Falko_L1,10407. [.]
Falko_L1,10408. [Wenn]
Falko_L1,10409. [man]
Falko_L1,10410. [nuhn]
Falko_L1,10411. [den]
Falko_L1,10412. [Blick]
Falko_L1,10413. [auf]
Falko_L1,10414. [andere]
Falko_L1,10415. [Länder]
Falko_L1,10416. [richtet]
Falko_L1,"10417. [,]"
Falko_L1,10418. [wird]
Falko_L1,10419. [man]
Falko_L1,10420. [hier]
Falko_L1,10421. [nun]
Falko_L1,10422. [auch]
Falko_L1,10423. [andere]
Falko_L1,10424. []
Falko_L1,10425. [Generations]
Falko_L1,10426. [unbedingte]
Falko_L1,10427. [Probleme]
Falko_L1,10428. [fest]
Falko_L1,10429. [stellen]
Falko_L1,10430. [.]
Falko_L1,10431. [Menschen]
Falko_L1,10432. [werden]
Falko_L1,10433. [gezwungen]
Falko_L1,10434. []
Falko_L1,10435. [Uran]
Falko_L1,10436. [mit]
Falko_L1,10437. [bloßen]
Falko_L1,10438. [Händen]
Falko_L1,10439. [abzubauen]
Falko_L1,10440. [.]
Falko_L1,10441. [Kinder]
Falko_L1,10442. [werden]
Falko_L1,10443. [immer]
Falko_L1,10444. [noch]
Falko_L1,10445. [als]
Falko_L1,10446. [billige]
Falko_L1,10447. [arbeits]
Falko_L1,10448. [kräfte]
Falko_L1,10449. [Missbraucht]
Falko_L1,10450. [.]
Falko_L1,10451. []
Falko_L1,10452. [Kinder]
Falko_L1,10453. [werden]
Falko_L1,10454. [entführt]
Falko_L1,"10455. [,]"
Falko_L1,10456. []
Falko_L1,10457. [gezwungen]
Falko_L1,10458. [ihre]
Falko_L1,10459. [Väter]
Falko_L1,10460. [entweder]
Falko_L1,10461. [umzubringen]
Falko_L1,10462. [oder]
Falko_L1,10463. [in]
Falko_L1,10464. [Minen]
Falko_L1,10465. [arbeiten]
Falko_L1,10466. [zu]
Falko_L1,10467. [lassen]
Falko_L1,10468. []
Falko_L1,10469. [während]
Falko_L1,10470. [ihre]
Falko_L1,10471. [Müttern]
Falko_L1,10472. [vergewaltigt]
Falko_L1,10473. [werden]
Falko_L1,10474. [und]
Falko_L1,10475. [nach]
Falko_L1,10476. [diesem]
Falko_L1,10477. [Prozess]
Falko_L1,10478. [werden]
Falko_L1,10479. []
Falko_L1,10480. [sie]
Falko_L1,10481. [als]
Falko_L1,10482. [Kindersoldaten]
Falko_L1,10483. [benutzt]
Falko_L1,10484. [.]
Falko_L1,10485. [Aber]
Falko_L1,10486. [dieses]
Falko_L1,10487. [Problem]
Falko_L1,10488. [hat]
Falko_L1,10489. [weniger]
Falko_L1,10490. [mit]
Falko_L1,10491. [unserer]
Falko_L1,10492. [Generation]
Falko_L1,10493. [zu]
Falko_L1,10494. [tuhn]
Falko_L1,10495. [als]
Falko_L1,10496. [mit]
Falko_L1,10497. [unangehender]
Falko_L1,10498. [Moral]
Falko_L1,10499. [.]
Falko_L1,10500. [Und]
Falko_L1,10501. [auch]
Falko_L1,10502. [dies]
Falko_L1,10503. [sind]
Falko_L1,10504. [Probleme]
Falko_L1,10505. []
Falko_L1,10506. [die]
Falko_L1,10507. [Man]
Falko_L1,10508. [angeht]
Falko_L1,10509. []
Falko_L1,10510. [um]
Falko_L1,10511. [sie]
Falko_L1,10512. [zu]
Falko_L1,10513. [beseitigen]
Falko_L1,10514. []
Falko_L1,10515. [.]
Falko_L1,10516. [Aber]
Falko_L1,10517. [sie]
Falko_L1,10518. [sind]
Falko_L1,10519. [dennoch]
Falko_L1,10520. [vorhanden]
Falko_L1,10521. [und]
Falko_L1,10522. [machen]
Falko_L1,10523. [das]
Falko_L1,10524. [Leben]
Falko_L1,10525. [der]
Falko_L1,10526. [Meisten]
Falko_L1,10527. []
Falko_L1,10528. [unser]
Falko_L1,10529. [Generation]
Falko_L1,10530. [sehr]
Falko_L1,"10531. [""]"
Falko_L1,10532. [hart]
Falko_L1,"10533. [""]"
Falko_L1,10534. [(]
Falko_L1,10535. [was]
Falko_L1,10536. [gewiss]
Falko_L1,10537. [kein]
Falko_L1,10538. [Wort]
Falko_L1,10539. [führ]
Falko_L1,10540. [solche]
Falko_L1,10541. [untahten]
Falko_L1,10542. [ist]
Falko_L1,10543. [)]
Falko_L1,10544. [.]
Falko_L1,10545. [Wie]
Falko_L1,10546. [sich]
Falko_L1,10547. [zeigt]
Falko_L1,10548. []
Falko_L1,10549. [ist]
Falko_L1,10550. [das]
Falko_L1,10551. [Leben]
Falko_L1,10552. [führ]
Falko_L1,10553. [einige]
Falko_L1,10554. [unserer]
Falko_L1,10555. [Gener]
Falko_L1,10556. [taht]
Falko_L1,10557. [sächlich]
Falko_L1,10558. [einfacher]
Falko_L1,10559. [.]
Falko_L1,10560. []
Falko_L1,10561. [Ein]
Falko_L1,10562. [Jüdisch]
Falko_L1,10563. [gläubiger]
Falko_L1,10564. [Mensch]
Falko_L1,10565. [ist]
Falko_L1,10566. [es]
Falko_L1,10567. [heute]
Falko_L1,10568. [sicherlich]
Falko_L1,10569. [leichter]
Falko_L1,10570. []
Falko_L1,10571. [in]
Falko_L1,10572. [Deutschland]
Falko_L1,10573. [zu]
Falko_L1,10574. [leben]
Falko_L1,10575. [als]
Falko_L1,10576. [unter]
Falko_L1,10577. [dem]
Falko_L1,10578. [NS-Regiem]
Falko_L1,10579. [.]
Falko_L1,10580. [Aber]
Falko_L1,10581. [hingegen]
Falko_L1,10582. [als]
Falko_L1,10583. [Nazi]
Falko_L1,10584. [wird]
Falko_L1,10585. [es]
Falko_L1,10586. []
Falko_L1,10587. [schwirieger]
Falko_L1,10588. []
Falko_L1,10589. [heute]
Falko_L1,10590. [hier]
Falko_L1,10591. [zu]
Falko_L1,10592. [leben]
Falko_L1,10593. [als]
Falko_L1,10594. [vor]
Falko_L1,10595. [77]
Falko_L1,10596. [Jahren]
Falko_L1,10597. [.]
Falko_L1,10598. [Probleme]
Falko_L1,10599. [werden]
Falko_L1,10600. [gelöst]
Falko_L1,10601. [und]
Falko_L1,10602. [Probleme]
Falko_L1,10603. [entstehen]
Falko_L1,10604. [.]
Falko_L1,10605. [Für]
Falko_L1,10606. [einige]
Falko_L1,10607. [unserer]
Falko_L1,10608. [Generation]
Falko_L1,10609. [ist]
Falko_L1,10610. [das]
Falko_L1,10611. [das]
Falko_L1,10612. [Leben]
Falko_L1,10613. [sicher]
Falko_L1,10614. [leichter]
Falko_L1,10615. [mit]
Falko_L1,10616. [Maschinen]
Falko_L1,10617. [und]
Falko_L1,10618. [anderen]
Falko_L1,10619. [Menschen]
Falko_L1,10620. []
Falko_L1,10621. [die]
Falko_L1,10622. [für]
Falko_L1,10623. [sie]
Falko_L1,10624. [arbeiten]
Falko_L1,10625. [.]
Falko_L1,10626. [Allerdings]
Falko_L1,10627. []
Falko_L1,10628. []
Falko_L1,10629. []
Falko_L1,10630. [für]
Falko_L1,10631. [die]
Falko_L1,10632. [Meisten]
Falko_L1,10633. [hat]
Falko_L1,10634. [sich]
Falko_L1,10635. [nicht]
Falko_L1,10636. [viel]
Falko_L1,10637. [geändert]
Falko_L1,"10638. [,]"
Falko_L1,10639. [Menschen]
Falko_L1,10640. [und]
Falko_L1,10641. [Länder]
Falko_L1,10642. [führen]
Falko_L1,10643. [immer]
Falko_L1,10644. [noch]
Falko_L1,10645. [Kriege]
Falko_L1,10646. [und]
Falko_L1,10647. [werden]
Falko_L1,10648. [ausgebeutet]
Falko_L1,10649. [.]
Falko_L1,10650. [Und]
Falko_L1,10651. [solange]
Falko_L1,10652. [sich]
Falko_L1,10653. [daran]
Falko_L1,10654. [nix]
Falko_L1,10655. [ändert]
Falko_L1,10656. []
Falko_L1,10657. [ist]
Falko_L1,10658. [das]
Falko_L1,10659. [Leben]
Falko_L1,10660. [für]
Falko_L1,10661. [die]
Falko_L1,10662. [Meisten]
Falko_L1,10663. [von]
Falko_L1,10664. [uns]
Falko_L1,10665. [Menschen]
Falko_L1,10666. [immer]
Falko_L1,10667. [noch]
Falko_L1,10668. [ein]
Falko_L1,10669. [ewiges]
Falko_L1,10670. [Streben]
Falko_L1,10671. [nach]
Falko_L1,10672. [Glück]
Falko_L1,"10673. [,]"
Falko_L1,10674. [welches]
Falko_L1,10675. [unter]
Falko_L1,10676. [unserer]
Falko_L1,10677. [eigenen]
Falko_L1,10678. [und]
Falko_L1,10679. [der]
Falko_L1,10680. [Profit-gier]
Falko_L1,10681. [anderer]
Falko_L1,10682. [einfach]
Falko_L1,10683. [nie]
Falko_L1,10684. [erreicht]
Falko_L1,10685. [wird]
Falko_L1,10686. [.]
Falko_L1,10687. []
Falko_L1,10688. []
Falko_L1,10689. []
Falko_L1,10690. [Leider]
Falko_L1,10691. [sehr]
Falko_L1,10692. [unstruckturiert]
Falko_L1,10693. [und]
Falko_L1,10694. [Chaotisch]
Falko_L1,"10695. [,]"
Falko_L1,10696. [Sorry]
Falko_L1,10697. [.]
Falko_L1,"10698. [""]"
Falko_L1,10699. [Der]
Falko_L1,10700. [heutigen]
Falko_L1,10701. [Jugend]
Falko_L1,10702. [geht]
Falko_L1,10703. [es]
Falko_L1,10704. [besser]
Falko_L1,10705. [als]
Falko_L1,10706. [früheren]
Falko_L1,10707. [Generationen]
Falko_L1,"10708. [""]"
Falko_L1,10709. [Handys]
Falko_L1,"10710. [,]"
Falko_L1,10711. [iPods]
Falko_L1,"10712. [,]"
Falko_L1,10713. [grenzenloses]
Falko_L1,10714. [Internet]
Falko_L1,10715. [.]
Falko_L1,10716. [Der]
Falko_L1,10717. [Jugend]
Falko_L1,10718. [von]
Falko_L1,10719. [heute]
Falko_L1,10720. [stehen]
Falko_L1,10721. [unendlich]
Falko_L1,10722. [viele]
Falko_L1,10723. [technische]
Falko_L1,10724. [Kommunikationsmittel]
Falko_L1,10725. [zur]
Falko_L1,10726. [Verfügung]
Falko_L1,10727. [.]
Falko_L1,10728. [Aber]
Falko_L1,10729. [nicht]
Falko_L1,10730. [nur]
Falko_L1,10731. [das]
Falko_L1,"10732. [,]"
Falko_L1,10733. [denn]
Falko_L1,10734. [auch]
Falko_L1,10735. [vieles]
Falko_L1,10736. [Andere]
Falko_L1,10737. [wird]
Falko_L1,10738. [ihnen]
Falko_L1,10739. [heute]
Falko_L1,10740. [in]
Falko_L1,10741. [den]
Falko_L1,10742. [Schoß]
Falko_L1,10743. [gelegt]
Falko_L1,"10744. [,]"
Falko_L1,10745. [wofür]
Falko_L1,10746. [vorherige]
Falko_L1,10747. [Generationen]
Falko_L1,10748. [noch]
Falko_L1,10749. [hart]
Falko_L1,10750. [arbeiten]
Falko_L1,10751. [mussten]
Falko_L1,10752. [.]
Falko_L1,10753. [Bildung]
Falko_L1,10754. [wird]
Falko_L1,10755. [heutzutage]
Falko_L1,10756. [als]
Falko_L1,10757. [selbstverständlich]
Falko_L1,10758. [angesehen]
Falko_L1,"10759. [,]"
Falko_L1,10760. [doch]
Falko_L1,10761. [von]
